balls_remaining,runs_needed,wickets_left,rrr,target_score,pressure
30,34,2,6.8,188,7.897516917616298
100,166,9,9.959999999999999,189,3.513098685518739
26,40,4,9.230769230769232,184,7.425276353338592
39,47,5,7.23076923076923,140,6.992432701297602
110,212,10,11.563636363636363,232,3.3798905307144635
21,50,2,14.285714285714285,229,10.0
82,158,6,11.560975609756097,193,5.819483687676735
106,207,9,11.716981132075471,229,4.298326582682375
84,188,7,13.428571428571429,230,6.48380879275481
94,181,10,11.553191489361701,217,3.837524240150724
91,163,8,10.747252747252748,215,4.956458343551819
56,66,4,7.071428571428571,234,5.8477786453705765
76,121,4,9.552631578947368,205,6.77836209861495
64,73,7,6.84375,146,4.33558464897011
44,104,5,14.181818181818183,181,8.118026891329624
9,1,2,0.6666666666666666,142,6.888166179711534
81,122,9,9.037037037037038,164,4.669220629298062
76,155,6,12.236842105263158,227,6.542056765100715
45,73,6,9.733333333333334,183,6.596164826141156
74,141,7,11.432432432432433,212,6.06322139465045
36,25,4,4.166666666666666,164,6.10288060353623
113,202,10,10.725663716814159,208,3.63157040703561
47,17,6,2.170212765957447,125,4.001805225722221
70,173,5,14.82857142857143,236,7.637251944033447
5,17,1,20.4,157,10.0
23,33,2,8.608695652173912,213,9.151040224436995
28,72,4,15.42857142857143,214,8.841246841804045
71,147,6,12.422535211267604,188,6.9617216482004025
55,76,3,8.290909090909091,126,7.383602567492897
39,40,5,6.153846153846153,212,6.000911135019637
26,63,2,14.538461538461537,164,10.0
83,98,8,7.0843373493975905,123,4.407917123852328
93,125,6,8.064516129032258,166,4.9784114640842825
93,107,10,6.903225806451614,120,3.3826173901935954
105,189,8,10.8,232,3.998740836640306
74,108,8,8.756756756756756,196,3.9219206956770547
62,74,7,7.161290322580646,184,4.62412070701066
28,104,3,22.285714285714285,187,10.0
1,1,1,6.0,139,9.519546421610661
84,145,7,10.357142857142858,208,5.840696446619478
21,101,1,28.857142857142854,184,10.0
75,58,7,4.64,126,2.955633842147805
16,65,2,24.375,189,10.0
37,5,3,0.8108108108108109,150,5.707378443415962
50,30,4,3.5999999999999996,212,5.872623452796567
4,59,1,88.5,169,10.0
59,109,8,11.084745762711865,213,5.7726374945137255
41,89,5,13.02439024390244,140,7.984655379299112
30,62,2,12.400000000000002,139,9.816433532299708
75,144,6,11.52,230,6.471511951115055
88,100,9,6.818181818181818,134,2.633476103811453
56,70,6,7.5,139,5.14262654391948
40,52,4,7.800000000000001,204,7.257466708911041
104,123,8,7.096153846153847,151,3.0075599575265732
13,57,2,26.30769230769231,120,10.0
64,86,7,8.0625,177,4.56263536377031
23,48,1,12.521739130434781,165,10.0
21,67,2,19.142857142857146,145,10.0
54,42,8,4.666666666666667,120,4.174474904463998
93,172,7,11.096774193548386,196,5.549706028631829
12,109,2,54.5,208,10.0
31,35,3,6.774193548387098,124,7.8111126211340585
111,119,10,6.432432432432432,128,2.8166633425461907
97,119,8,7.360824742268042,150,3.4910093889435987
76,145,6,11.447368421052632,223,6.602871016103846
42,35,3,5.0,136,7.000005289541017
20,1,2,0.30000000000000004,173,6.076820756804939
7,1,1,0.8571428571428571,132,7.798197200514826
27,90,5,20.0,202,10.0
113,230,8,12.212389380530974,239,4.8963220592324195
73,55,8,4.52054794520548,123,2.5753839052468264
22,80,4,21.818181818181817,182,10.0
84,115,9,8.214285714285715,141,3.522575590418112
30,58,4,11.6,237,8.351069585317214
93,144,4,9.29032258064516,214,7.273402067631222
3,13,1,26.0,149,10.0
117,122,10,6.256410256410257,123,2.0393651138865025
70,100,2,8.571428571428571,180,8.006029578945563
58,92,4,9.517241379310345,125,7.822496226978364
63,153,2,14.57142857142857,220,9.407388980960693
40,66,4,9.899999999999999,190,7.812838711818949
78,98,7,7.538461538461538,127,4.061654296496256
59,124,4,12.610169491525426,186,7.844269876987174
83,135,4,9.759036144578314,166,6.386641869891459
47,112,5,14.297872340425531,198,8.673449322923963
49,28,4,3.4285714285714284,120,5.864663250164473
5,26,2,31.200000000000003,162,10.0
98,166,10,10.16326530612245,198,3.290534764688012
108,122,10,6.777777777777777,135,1.2406577735352062
107,122,10,6.841121495327102,143,2.467644652713069
104,126,8,7.269230769230768,142,2.73257246016723
9,50,2,33.33333333333333,143,10.0
94,157,10,10.02127659574468,225,3.3264097580643064
28,1,4,0.21428571428571427,170,4.536299232840534
41,70,2,10.24390243902439,236,8.433429024320514
116,181,10,9.362068965517242,185,2.377235406877554
108,177,10,9.833333333333332,191,3.6835269047476156
18,74,2,24.666666666666664,128,10.0
107,204,9,11.439252336448599,234,3.556880247052785
56,38,5,4.071428571428571,170,4.00395047648062
83,85,8,6.144578313253012,126,4.355800410942772
79,148,3,11.240506329113924,200,7.295277223900144
59,116,5,11.796610169491526,204,7.3054802883620145
71,89,7,7.521126760563381,130,5.599454746006774
34,119,4,21.0,193,10.0
52,78,4,9.0,193,7.715331686691248
33,114,5,20.727272727272727,204,10.0
26,28,6,6.461538461538462,204,6.308041480573477
25,1,4,0.24,148,5.843472230536382
69,104,4,9.043478260869566,162,7.073193261070832
51,42,4,4.9411764705882355,168,6.236720227788294
23,129,3,33.65217391304348,239,10.0
115,146,9,7.6173913043478265,153,2.6395432194827175
81,131,7,9.703703703703704,170,4.27452663182278
45,79,3,10.533333333333333,200,8.797604122284493
30,35,4,7.0,195,7.317199266155053
11,1,2,0.5454545454545454,205,7.296368774785433
59,98,5,9.966101694915254,164,6.4882354523903905
114,143,10,7.526315789473683,154,2.9226933868180063
72,94,8,7.833333333333334,140,2.7574784652175817
119,166,10,8.369747899159663,167,3.0254978510807042
71,152,5,12.84507042253521,201,7.949190767627344
70,96,5,8.228571428571428,163,7.023711630019477
100,180,9,10.8,223,2.808884327401234
96,168,8,10.5,221,4.690771184578746
1,1,1,6.0,181,8.680437347474967
85,150,9,10.588235294117647,218,3.7949095871015737
31,133,3,25.741935483870968,236,10.0
46,87,5,11.347826086956522,233,7.7877633079452
14,1,2,0.42857142857142855,179,6.599883452236215
3,85,2,170.0,227,10.0
14,1,1,0.42857142857142855,196,6.956189707359803
36,126,3,21.0,214,10.0
58,33,8,3.413793103448276,126,3.813613853637608
9,93,2,62.0,213,10.0
16,2,2,0.75,216,5.91862809410458
26,97,5,22.384615384615387,217,10.0
117,179,10,9.179487179487179,185,2.3260349728741443
88,121,8,8.25,181,4.3059259190435
12,8,4,4.0,220,5.920029202288744
38,124,4,19.57894736842105,206,10.0
13,43,2,19.846153846153847,146,10.0
89,139,6,9.370786516853933,191,4.8243328051889955
56,41,6,4.392857142857142,166,5.10945929295634
43,87,4,12.13953488372093,138,7.980521571379153
9,1,1,0.6666666666666666,147,7.723235015591021
58,96,7,9.931034482758621,225,6.126910014494346
83,135,9,9.759036144578314,161,3.9058363603827857
3,32,1,64.0,141,10.0
57,117,4,12.315789473684212,224,8.11321298501361
24,108,5,27.0,185,10.0
60,88,6,8.799999999999999,141,6.4055547425413835
3,61,1,122.0,166,10.0
82,112,7,8.195121951219512,182,4.816132151194006
9,39,3,26.0,131,10.0
36,92,3,15.333333333333332,236,9.22911445124724
53,81,5,9.169811320754718,125,5.985556661510212
70,140,5,12.0,212,6.98853794093684
118,151,10,7.677966101694915,153,2.3034323410057973
82,100,8,7.317073170731707,129,3.9826092406592024
42,81,7,11.571428571428571,211,6.488826129337317
112,167,10,8.946428571428571,177,3.1116951218472844
87,142,9,9.793103448275861,181,4.319485213137337
66,73,4,6.636363636363636,202,6.132853073858029
53,75,6,8.49056603773585,208,6.129274966341338
41,112,2,16.390243902439025,234,10.0
74,129,7,10.45945945945946,191,5.514580915186252
78,91,4,7.0,141,6.042122364260407
54,154,5,17.11111111111111,215,8.900505598173295
75,168,5,13.440000000000001,212,7.460715967362185
84,99,9,7.071428571428571,161,3.69035602852873
70,116,6,9.942857142857143,173,5.499709687005176
8,14,3,10.5,191,8.629184597108457
74,158,7,12.81081081081081,203,5.395760572397026
17,23,3,8.117647058823529,222,8.36048410000987
40,107,3,16.049999999999997,184,9.591970324300432
2,40,1,120.0,224,10.0
52,145,5,16.73076923076923,208,8.707464008567026
62,64,3,6.193548387096774,200,6.827781108854654
44,147,4,20.045454545454547,226,10.0
118,130,10,6.610169491525424,132,2.1068250155649806
75,96,6,7.68,129,5.442684764187644
52,86,5,9.923076923076923,187,6.9641452823618195
115,137,10,7.147826086956522,142,2.552066995015866
14,82,1,35.14285714285714,224,10.0
30,72,6,14.399999999999999,128,8.82013563094264
6,1,1,1.0,170,8.248240603869583
3,1,1,2.0,214,7.630154539387683
79,113,8,8.582278481012658,198,3.9715789958480796
76,127,9,10.026315789473685,155,3.8228949859894383
80,189,6,14.174999999999999,240,6.30256157897403
67,99,7,8.865671641791046,186,5.081950713890916
43,11,3,1.5348837209302326,129,5.434588312303654
112,206,9,11.035714285714285,221,4.059455633301616
35,1,3,0.17142857142857143,220,6.105695359433297
41,71,5,10.390243902439025,146,7.376293305806824
65,74,5,6.8307692307692305,215,5.8533697919285315
10,21,2,12.600000000000001,136,10.0
98,108,9,6.612244897959183,123,2.641467353228674
110,138,9,7.527272727272727,157,2.5613118318789336
2,1,1,3.0,143,8.56592286628889
3,60,1,120.0,230,10.0
24,93,4,23.25,233,10.0
64,109,5,10.21875,220,6.160794906472375
111,192,8,10.378378378378379,212,3.192780178995726
86,196,9,13.674418604651162,228,4.879245749984163
49,88,5,10.775510204081632,235,8.117416137620312
5,1,1,1.2000000000000002,177,7.953443247976343
82,90,5,6.585365853658537,131,5.036601889279513
67,105,6,9.402985074626866,150,5.796312098695372
65,135,6,12.461538461538463,186,6.4587102022549345
88,97,10,6.613636363636363,132,3.1425239641391336
114,178,10,9.368421052631579,187,2.6305550906539366
92,127,9,8.282608695652174,183,3.4620777071982016
27,90,4,20.0,180,10.0
101,184,8,10.930693069306932,207,4.500412451138427
78,157,9,12.076923076923077,199,4.420467563173074
117,236,10,12.102564102564102,239,4.066947501434809
80,94,7,7.050000000000001,136,4.493584782603058
33,54,3,9.818181818181818,219,8.458196566451154
61,96,5,9.442622950819672,165,6.88755813626762
9,72,1,48.0,208,10.0
51,55,4,6.470588235294118,229,6.51228348985826
81,94,7,6.962962962962964,122,4.104739555834924
13,35,1,16.153846153846153,240,10.0
50,25,4,3.0,180,5.889471418714503
84,100,9,7.142857142857142,176,3.810313160815237
112,196,7,10.5,208,4.8820360526797195
72,117,4,9.75,193,7.066715357805841
57,91,4,9.578947368421053,202,7.466299836416475
93,178,8,11.483870967741936,205,5.072562123188547
15,1,3,0.4,194,6.072516511737958
111,209,7,11.297297297297298,222,4.471137985606343
97,181,9,11.195876288659793,237,4.793507864719707
32,58,1,10.875,184,9.381408395672068
26,86,3,19.846153846153847,177,10.0
38,63,4,9.947368421052632,234,7.565743210590189
87,101,9,6.9655172413793105,122,3.642485258326578
52,88,7,10.153846153846153,170,6.274584377159956
82,122,5,8.926829268292682,159,5.50946102864794
92,141,7,9.195652173913043,201,4.421066996043773
90,137,8,9.133333333333333,174,4.923124590637658
79,84,8,6.379746835443037,125,3.6318802728144686
106,161,7,9.11320754716981,185,4.8601018869716945
22,1,1,0.2727272727272727,238,6.540787942679875
95,158,9,9.978947368421053,226,4.039402175270761
47,152,4,19.404255319148934,229,10.0
69,98,6,8.521739130434783,219,5.312643863563143
94,174,7,11.106382978723403,198,5.672162913941893
40,47,4,7.050000000000001,123,7.236115526195512
62,96,6,9.29032258064516,146,5.735699016982492
77,114,8,8.883116883116884,225,4.401490630014223
82,126,9,9.21951219512195,170,4.7418004226608526
27,1,5,0.2222222222222222,170,5.613293925734267
1,62,1,372.0,161,10.0
75,72,5,5.76,148,5.593333364137584
14,18,3,7.714285714285715,177,8.567142871953049
53,70,6,7.924528301886792,153,6.104389193057665
57,96,6,10.105263157894736,190,5.9593570608585855
31,96,5,18.58064516129032,177,9.891153934579807
55,43,4,4.690909090909091,136,5.535534743248496
77,121,6,9.428571428571429,202,4.948584612888316
34,63,4,11.117647058823529,169,8.72705758437258
36,78,2,13.0,219,8.734146372932514
22,1,5,0.2727272727272727,181,4.6799227880880965
23,1,2,0.2608695652173913,193,6.236932067524382
63,98,6,9.333333333333334,131,6.187987204398291
35,77,3,13.200000000000001,237,8.515421434011714
70,149,6,12.771428571428572,213,6.185461108986956
103,157,9,9.145631067961165,180,3.8563971699943136
76,105,5,8.289473684210526,195,5.8406742443301765
62,145,7,14.03225806451613,222,6.606822878404464
56,65,3,6.964285714285715,121,7.264726686726966
69,101,6,8.782608695652174,176,5.1913952621350035
74,131,7,10.621621621621621,177,5.540164654187936
68,88,4,7.764705882352942,124,6.517481433331848
105,116,7,6.628571428571429,139,3.2478557971976705
37,18,3,2.9189189189189193,143,6.342713573706998
101,119,9,7.0693069306930685,147,2.3073359026440405
44,55,2,7.5,174,7.713621240949284
91,120,8,7.912087912087912,149,4.396223318636793
109,129,8,7.100917431192661,148,4.1108288857956286
64,89,5,8.34375,140,6.569918719421138
101,200,8,11.881188118811881,240,4.600892516007298
8,79,2,59.25,200,10.0
88,127,10,8.659090909090908,178,3.5123033243553885
50,78,4,9.36,226,6.749310752682309
74,146,4,11.837837837837839,223,6.401197999088519
92,117,8,7.630434782608696,138,3.518285830196522
33,93,4,16.90909090909091,197,8.970405194546487
22,1,2,0.2727272727272727,216,6.548013972993387
37,10,2,1.6216216216216217,143,5.980203219376337
17,91,3,32.11764705882353,221,10.0
17,13,1,4.588235294117647,234,8.277352437334057
17,1,3,0.3529411764705882,169,6.2047519130126085
81,118,7,8.74074074074074,143,4.767814439268296
20,8,2,2.4000000000000004,134,7.867500676143592
117,161,10,8.256410256410255,163,2.14738129762106
20,37,2,11.100000000000001,198,9.547040511345992
12,1,1,0.5,138,7.358147280493878
41,102,4,14.926829268292682,163,8.68379496272472
47,27,6,3.446808510638298,134,5.104152403733728
35,55,3,9.428571428571429,180,7.886179491389164
45,44,3,5.866666666666666,221,6.717278651093376
50,68,8,8.16,235,4.7184910728036735
50,129,7,15.48,231,7.881784055409436
35,4,4,0.6857142857142857,216,5.539352310568378
56,87,7,9.321428571428571,149,5.126422359913669
13,27,1,12.461538461538463,198,10.0
41,43,4,6.2926829268292686,162,6.772685988035645
42,8,4,1.1428571428571428,174,5.542281468408106
108,185,9,10.277777777777779,209,4.140596671714447
11,1,3,0.5454545454545454,143,6.337749615765756
90,108,7,7.199999999999999,148,3.834505231463202
109,194,9,10.678899082568808,207,4.035834673504727
104,156,8,9.0,169,4.216600864893941
66,44,6,4.0,125,5.08912378657294
9,1,3,0.6666666666666666,188,7.271862339761799
24,2,2,0.5,176,6.0034302055322515
13,75,2,34.61538461538461,223,10.0
100,179,9,10.74,236,3.3320796299172493
11,77,1,42.0,170,10.0
39,146,4,22.46153846153846,226,10.0
26,67,2,15.461538461538463,208,10.0
89,156,7,10.51685393258427,210,4.939792804115013
102,207,8,12.176470588235293,224,5.133383804958358
45,30,3,4.0,157,6.543732398724031
44,136,5,18.545454545454547,219,9.86900443242071
102,182,10,10.705882352941178,213,2.815885171865597
72,97,6,8.083333333333334,184,5.110222234092849
70,144,6,12.342857142857142,181,7.094880878373062
87,163,7,11.241379310344827,210,4.362720896892148
41,117,3,17.121951219512194,179,10.0
117,126,10,6.461538461538462,129,2.754664601675055
61,75,5,7.3770491803278695,132,6.145560136185706
113,173,10,9.185840707964601,181,2.5688793015199693
39,24,2,3.6923076923076925,209,7.29998273552032
27,36,4,8.0,227,7.950690005897989
43,30,4,4.186046511627907,219,5.735011034771388
9,51,2,34.0,170,10.0
59,62,5,6.305084745762713,143,5.666477464433835
72,80,6,6.666666666666667,143,5.258302912620259
2,20,1,60.0,232,10.0
104,197,10,11.365384615384615,231,3.8269636365303454
76,114,5,9.0,193,4.981121151664183
107,131,10,7.345794392523365,150,2.9055832553315937
6,26,1,26.0,179,10.0
24,29,1,7.25,153,9.585574354678213
20,47,2,14.100000000000001,156,10.0
29,48,2,9.931034482758621,201,9.162919479959118
99,137,8,8.303030303030303,162,2.832735364046923
46,38,3,4.956521739130435,179,6.194937129942416
58,53,6,5.482758620689656,126,5.767032808560088
33,42,3,7.636363636363637,150,7.8917674697091815
74,150,6,12.162162162162163,219,6.983281586049827
94,189,6,12.063829787234042,212,5.826478610443476
58,68,4,7.034482758620689,179,6.479176488851982
72,82,6,6.833333333333333,132,5.507993959956186
69,84,5,7.304347826086957,181,5.107138441172856
88,132,7,9.0,207,5.008726354374887
27,79,7,17.555555555555557,190,9.28453931515104
21,18,4,5.142857142857142,143,7.540551901901375
62,74,7,7.161290322580646,124,4.637607052643859
33,7,2,1.2727272727272727,206,6.526631119675925
86,97,10,6.767441860465116,164,1.9215667302465467
83,187,4,13.518072289156628,221,7.67030746120044
11,53,2,28.90909090909091,172,10.0
6,1,1,1.0,123,7.895059756266468
58,174,5,18.0,238,8.734733213218282
115,213,10,11.11304347826087,221,3.0045839576071707
61,58,7,5.704918032786885,120,4.282158210054312
53,25,6,2.830188679245283,149,4.225274748316024
77,99,6,7.714285714285715,135,5.0957609546682825
109,174,8,9.577981651376147,191,4.601759540669714
20,69,1,20.700000000000003,124,10.0
3,1,1,2.0,133,7.521355382111718
110,178,9,9.709090909090909,198,3.855809167205101
77,90,6,7.012987012987013,173,4.967571671123107
29,1,4,0.20689655172413793,140,5.962642225288003
86,171,10,11.930232558139535,217,3.978595105356206
49,130,6,15.918367346938775,191,7.2538928061366965
116,165,10,8.534482758620689,171,2.833883028674507
19,74,4,23.36842105263158,182,10.0
19,1,2,0.3157894736842105,183,7.214024367138074
96,145,9,9.0625,181,2.760693072300347
88,153,6,10.431818181818182,215,6.0427124128531045
39,80,6,12.307692307692307,213,7.214866136695665
80,103,6,7.7250000000000005,162,4.531751529072495
61,141,3,13.868852459016395,219,8.369838310343962
87,95,8,6.551724137931036,138,2.645283759490333
72,73,7,6.083333333333333,122,4.826846139165788
24,65,2,16.25,200,10.0
47,51,4,6.51063829787234,132,7.2694692101308425
84,132,6,9.428571428571429,185,4.343249488745716
91,94,9,6.197802197802199,133,3.1259128719056357
73,124,7,10.191780821917808,175,4.855299171975117
48,52,6,6.5,163,5.066036292767039
115,133,10,6.939130434782609,137,2.175290099799174
81,81,6,6.0,123,4.973832936009889
70,131,7,11.228571428571428,216,5.993128576563515
94,152,8,9.702127659574467,221,4.2899227821854184
54,65,7,7.222222222222222,238,5.0175575667273264
68,59,4,5.205882352941177,152,6.710974687504995
33,60,2,10.909090909090908,141,9.279334927519786
39,22,2,3.3846153846153846,190,7.73992675213947
39,4,3,0.6153846153846154,170,5.57916944517151
19,1,2,0.3157894736842105,120,6.461262032001826
36,98,4,16.333333333333336,196,10.0
27,1,1,0.2222222222222222,240,7.922288247746145
65,144,7,13.292307692307693,212,6.907365692395051
98,144,10,8.816326530612246,186,3.721341708640575
91,153,6,10.087912087912088,201,5.306848465151975
34,72,3,12.705882352941178,221,9.952506019364643
38,17,3,2.6842105263157894,133,7.2554571087178665
43,33,4,4.604651162790698,187,7.086005560954156
2,60,1,180.0,126,10.0
50,74,4,8.879999999999999,123,7.07213252150864
2,1,2,3.0,194,7.269362211797489
5,1,1,1.2000000000000002,123,6.514669549411403
14,95,1,40.714285714285715,197,10.0
70,135,6,11.571428571428571,200,6.471437752622225
83,101,8,7.301204819277109,173,3.6411968628352835
70,122,6,10.457142857142857,239,6.335602186283459
96,101,7,6.3125,143,3.4987794147342917
103,165,10,9.611650485436893,197,3.3643780346487184
92,121,7,7.891304347826088,156,3.9936055344466266
34,63,2,11.117647058823529,198,9.779302132976154
75,102,6,8.16,168,6.6859484107095595
53,79,6,8.943396226415093,128,6.264025152626749
60,91,6,9.1,180,6.517421434961483
53,39,3,4.415094339622641,191,6.058376112539922
100,113,9,6.779999999999999,144,2.9748068949780215
73,122,8,10.027397260273972,208,5.161922110757635
35,79,5,13.542857142857143,133,7.460644114463284
25,39,3,9.36,176,8.886656567514525
113,208,10,11.044247787610619,215,2.985383548661445
107,131,10,7.345794392523365,154,1.9077898744035748
44,21,3,2.8636363636363638,127,6.277380964914951
55,93,5,10.145454545454545,148,7.014876339092704
97,155,9,9.587628865979383,188,2.8848840374238414
19,10,3,3.1578947368421053,227,5.512105328643246
64,87,6,8.15625,163,4.843529169709191
62,100,9,9.677419354838708,185,4.229624011565758
4,1,1,1.5,161,7.356605190918521
95,131,9,8.273684210526316,173,4.817860755885789
39,42,6,6.461538461538462,126,5.795576263224072
53,106,4,12.0,212,7.797853040976064
4,48,2,72.0,120,10.0
59,78,5,7.932203389830509,168,5.996427201066015
15,21,2,8.399999999999999,140,9.423445615554245
24,1,4,0.25,153,5.279239553506691
119,187,10,9.428571428571429,189,2.8957733235796526
12,1,1,0.5,240,7.929838460982571
39,143,4,22.0,237,10.0
86,155,7,10.813953488372093,218,5.199321124031167
96,172,10,10.75,235,3.1225629615037214
105,131,7,7.485714285714286,144,3.9151811265411873
29,107,7,22.137931034482758,179,9.861573516950424
68,75,5,6.61764705882353,140,6.05599678284373
45,17,4,2.2666666666666666,139,5.472568954138687
106,170,8,9.622641509433963,199,3.6132324838085057
15,9,1,3.5999999999999996,162,7.893864516020504
90,159,8,10.6,195,4.002384982784763
90,143,8,9.533333333333333,221,4.315736604382533
108,133,9,7.388888888888888,141,2.9639022144126956
6,1,1,1.0,169,7.7965373725792295
95,148,8,9.347368421052632,176,4.398539786150037
15,1,3,0.4,225,6.675072598940222
10,22,1,13.200000000000001,214,10.0
46,108,3,14.086956521739133,185,8.299507347983736
93,107,7,6.903225806451614,155,4.003669425477392
31,56,4,10.838709677419354,168,8.001586834014104
80,144,9,10.8,234,3.909991010780802
13,1,2,0.46153846153846156,195,6.99435390176501
53,74,4,8.377358490566037,227,7.508128190779029
72,70,5,5.833333333333333,174,5.443120838143812
99,160,9,9.696969696969697,201,3.4823793466332402
46,133,5,17.347826086956523,218,10.0
31,1,5,0.1935483870967742,223,5.580107802836956
12,40,2,20.0,202,10.0
5,88,1,105.60000000000001,198,10.0
17,65,2,22.941176470588236,159,10.0
46,90,3,11.73913043478261,202,8.84060762190342
35,83,3,14.228571428571428,144,9.686442687409293
118,209,10,10.627118644067796,213,3.175133930259175
99,113,10,6.848484848484849,141,2.88731913574826
106,185,8,10.471698113207546,217,3.687786924183743
83,148,4,10.698795180722891,200,7.557114744132531
55,49,7,5.345454545454546,147,4.731254173322995
52,103,4,11.884615384615385,168,8.032093437288754
4,63,1,94.5,144,10.0
83,168,8,12.14457831325301,213,5.433537223547552
72,121,7,10.083333333333334,233,5.503521330203384
31,46,2,8.903225806451612,157,8.841020866686376
73,97,8,7.972602739726027,149,4.784851862409153
89,174,8,11.730337078651685,219,5.023330141612836
15,1,3,0.4,231,6.023637237327037
108,154,9,8.555555555555555,162,3.067777830963284
43,55,7,7.674418604651163,191,5.619059877193088
86,105,8,7.325581395348837,167,4.130771805058952
55,93,5,10.145454545454545,165,7.3723418277360215
30,88,4,17.599999999999998,157,10.0
29,1,6,0.20689655172413793,124,4.332541865420012
13,1,2,0.46153846153846156,200,6.1914435045051555
81,133,9,9.851851851851851,203,3.532004341824331
92,162,8,10.565217391304348,190,4.575193427384154
41,38,3,5.560975609756098,185,8.16266576531152
10,55,2,33.0,201,10.0
88,96,9,6.545454545454545,151,2.7451908052193748
95,151,9,9.536842105263158,206,3.674428003032765
68,81,5,7.147058823529411,145,5.531196983223137
118,124,8,6.305084745762713,126,3.2257485070645453
48,21,7,2.625,152,3.2185444228651368
63,134,6,12.761904761904763,223,6.345992093662064
15,20,2,8.0,152,8.695619684471374
55,108,4,11.781818181818181,209,7.772259599318929
119,131,10,6.605042016806723,132,2.92707487767608
31,120,3,23.225806451612904,190,10.0
114,141,10,7.421052631578948,145,2.77190657651753
74,92,4,7.45945945945946,124,5.968114640171691
67,128,8,11.462686567164178,194,5.3702864074632695
60,113,7,11.3,226,5.668590030739522
33,111,3,20.181818181818183,218,10.0
115,161,9,8.399999999999999,169,3.132754632559955
22,31,2,8.454545454545455,154,9.033878799599275
86,79,8,5.511627906976744,122,3.1334069592779947
92,162,10,10.565217391304348,198,4.3470506795507
52,98,5,11.307692307692307,197,7.476458374915446
70,108,5,9.257142857142858,147,5.787143129518636
30,87,2,17.4,201,10.0
29,102,1,21.103448275862068,231,10.0
29,12,4,2.4827586206896552,195,6.504942721157678
66,100,7,9.09090909090909,165,5.542648463306304
63,129,5,12.285714285714285,230,7.28594902655436
97,135,6,8.350515463917525,167,4.831561471532173
81,146,6,10.814814814814815,201,6.6956811370086164
45,93,2,12.400000000000002,228,8.795808567675747
34,77,2,13.588235294117647,133,9.775432362614538
90,115,7,7.666666666666666,152,4.542001427722577
55,46,5,5.018181818181818,222,5.26216008590176
47,76,3,9.702127659574467,186,7.806690698235523
56,84,6,9.0,140,6.145762215448464
89,114,7,7.685393258426966,138,4.628933031861152
25,1,3,0.24,140,5.133711778103603
17,35,2,12.352941176470587,198,10.0
16,6,2,2.25,163,7.795224991466744
73,80,6,6.575342465753424,168,4.918774081285551
54,53,5,5.888888888888889,155,6.764424633769072
30,112,4,22.4,231,10.0
66,107,5,9.727272727272727,149,6.3990164424083265
49,102,6,12.489795918367347,182,6.990189261145254
43,109,1,15.209302325581396,230,9.785721527809354
52,124,5,14.307692307692307,229,6.960971772837422
112,150,9,8.035714285714285,161,2.742174263965647
49,77,3,9.428571428571429,134,5.822512167561989
71,100,7,8.450704225352112,144,4.9349924908948735
93,95,6,6.129032258064516,122,4.4711705644246855
30,104,6,20.8,187,9.715657066822063
7,77,1,66.0,153,10.0
101,110,8,6.534653465346535,140,3.2821586467595907
69,101,6,8.782608695652174,215,5.513641887100962
19,1,1,0.3157894736842105,216,6.405519163286497
18,1,3,0.3333333333333333,180,6.449121065205176
42,29,2,4.142857142857142,131,6.3054448421308935
105,171,7,9.771428571428572,192,4.430478108080797
108,127,9,7.055555555555555,144,2.303297985198663
10,1,2,0.6000000000000001,122,6.18631011488619
48,50,5,6.25,227,5.436922222816612
103,133,9,7.747572815533982,162,3.6724936284973673
98,195,8,11.938775510204081,229,4.652632201357457
89,126,9,8.49438202247191,200,3.5387490939022013
85,149,8,10.51764705882353,214,4.823361055870648
119,229,10,11.546218487394958,231,4.324739066862568
18,1,1,0.3333333333333333,185,7.413588116028545
39,10,4,1.5384615384615383,157,5.926753676158926
12,1,1,0.5,185,6.224712924475407
8,1,1,0.75,182,7.350440399391207
23,1,4,0.2608695652173913,166,5.409866494737918
92,122,6,7.956521739130434,145,4.6097532976551925
96,96,8,6.0,125,3.2626479932044927
22,38,5,10.363636363636363,130,7.184897475160434
78,97,9,7.461538461538462,158,3.307980320971622
89,125,8,8.426966292134832,183,4.170899265853204
33,3,2,0.5454545454545454,141,5.9156820963812295
24,7,2,1.75,155,7.03233415701981
46,71,3,9.26086956521739,198,6.908058348715937
104,204,6,11.769230769230768,234,5.395188046708984
23,1,2,0.2608695652173913,192,6.829184636096598
91,160,7,10.54945054945055,186,5.864094769805089
69,85,8,7.391304347826086,169,3.3981038178616787
50,113,1,13.559999999999999,234,9.763583727656426
15,75,2,30.0,139,10.0
40,58,2,8.7,188,8.42739938217583
80,148,10,11.100000000000001,229,3.99868895360674
85,117,9,8.258823529411764,166,4.005421202178872
42,133,4,19.0,220,10.0
89,175,6,11.797752808988763,220,6.739005144685702
96,179,9,11.1875,203,4.653346646890814
119,144,10,7.260504201680671,144,2.001008564057197
30,21,4,4.199999999999999,194,5.955165011632029
29,11,4,2.275862068965517,125,5.537963184670681
70,54,5,4.628571428571429,133,5.909775488396105
116,230,10,11.896551724137932,235,2.568918304299089
30,11,4,2.1999999999999997,175,6.178521576809259
56,60,7,6.428571428571429,231,5.646070106406407
113,184,10,9.76991150442478,192,2.2774358251479336
12,1,2,0.5,212,7.242868029052992
79,96,6,7.291139240506329,195,5.451321444537762
